24-01-2023 00:06:12.921;StatusBitLog;BTRC bit changed to 1
24-01-2023 00:06:12.923;StatusBitLog;Status bitmask: 10
24-01-2023 00:06:12.924;StatusBitLog;MRST = 0
24-01-2023 00:06:12.925;StatusBitLog;BTRC = 1
24-01-2023 00:06:12.926;StatusBitLog;ONOFF = 0
24-01-2023 00:06:12.926;StatusBitLog;DAC = 0
24-01-2023 00:06:12.927;StatusBitLog;XPS = 0
24-01-2023 00:06:12.928;StatusBitLog;SPS = 0
24-01-2023 00:06:12.929;StatusBitLog;INET = 0
24-01-2023 00:06:12.930;StatusBitLog;DMBE = 0
24-01-2023 00:06:12.930;StatusBitLog;RTM = 0
24-01-2023 00:06:12.931;StatusBitLog;LOG = 0
24-01-2023 00:06:12.932;StatusBitLog;NTP = 0
24-01-2023 00:06:12.933;StatusBitLog;BAT = 0
24-01-2023 00:06:12.934;StatusBitLog;DATA = 0
24-01-2023 00:06:12.935;StatusBitLog;CMODE = 0
24-01-2023 00:06:12.936;StatusBitLog;SIM = 0
24-01-2023 00:06:12.936;StatusBitLog;SYNC = 0
24-01-2023 00:06:12.937;StatusBitLog;RSU = 0
24-01-2023 00:06:12.938;StatusBitLog;DAC_JACK = 0
24-01-2023 00:06:12.939;StatusBitLog;PRF_JACK = 0
24-01-2023 00:06:12.940;StatusBitLog;DAC_NCSD = 0
24-01-2023 00:06:12.941;StatusBitLog;PRF_NCSD = 0
24-01-2023 00:06:12.942;StatusBitLog;AWM = 0
24-01-2023 00:06:12.943;StatusBitLog;BAD_MNET = 0
24-01-2023 00:06:12.944;StatusBitLog;LINEIN_JACK = 0
24-01-2023 00:06:12.945;StatusBitLog;DAC_SIGNAL = 0
24-01-2023 00:11:25.428;StatusBitLog;BTRC bit changed to 0
24-01-2023 00:11:25.429;StatusBitLog;Status bitmask: 0
24-01-2023 00:11:25.430;StatusBitLog;MRST = 0
24-01-2023 00:11:25.431;StatusBitLog;BTRC = 0
24-01-2023 00:11:25.433;StatusBitLog;ONOFF = 0
24-01-2023 00:11:25.434;StatusBitLog;DAC = 0
24-01-2023 00:11:25.435;StatusBitLog;XPS = 0
24-01-2023 00:11:25.436;StatusBitLog;SPS = 0
24-01-2023 00:11:25.437;StatusBitLog;INET = 0
24-01-2023 00:11:25.438;StatusBitLog;DMBE = 0
24-01-2023 00:11:25.439;StatusBitLog;RTM = 0
24-01-2023 00:11:25.440;StatusBitLog;LOG = 0
24-01-2023 00:11:25.442;StatusBitLog;NTP = 0
