28-02-2023 10:53:26.550;StatusBitLog;BAD_MNET bit changed to 1
28-02-2023 10:53:26.553;StatusBitLog;Status bitmask: 11000000001000000000000
28-02-2023 10:53:26.555;StatusBitLog;MRST = 0
28-02-2023 10:53:26.558;StatusBitLog;BTRC = 0
28-02-2023 10:53:26.560;StatusBitLog;ONOFF = 0
28-02-2023 10:53:26.561;StatusBitLog;DAC = 0
28-02-2023 10:53:26.563;StatusBitLog;XPS = 0
28-02-2023 10:53:26.565;StatusBitLog;SPS = 0
28-02-2023 10:53:26.567;StatusBitLog;INET = 0
28-02-2023 10:53:26.570;StatusBitLog;DMBE = 0
28-02-2023 10:53:26.572;StatusBitLog;RTM = 0
28-02-2023 10:53:26.573;StatusBitLog;LOG = 0
28-02-2023 10:53:26.576;StatusBitLog;NTP = 0
28-02-2023 10:53:26.578;StatusBitLog;BAT = 0
28-02-2023 10:53:26.580;StatusBitLog;DATA = 1
28-02-2023 10:53:26.582;StatusBitLog;CMODE = 0
28-02-2023 10:53:26.584;StatusBitLog;SIM = 0
28-02-2023 10:53:26.585;StatusBitLog;SYNC = 0
28-02-2023 10:53:26.588;StatusBitLog;RSU = 0
28-02-2023 10:53:26.590;StatusBitLog;DAC_JACK = 0
28-02-2023 10:53:26.592;StatusBitLog;PRF_JACK = 0
28-02-2023 10:53:26.593;StatusBitLog;DAC_NCSD = 0
28-02-2023 10:53:26.596;StatusBitLog;PRF_NCSD = 0
28-02-2023 10:53:26.598;StatusBitLog;AWM = 1
28-02-2023 10:53:26.601;StatusBitLog;BAD_MNET = 1
28-02-2023 10:53:26.604;StatusBitLog;LINEIN_JACK = 0
28-02-2023 10:53:26.606;StatusBitLog;DAC_SIGNAL = 0
28-02-2023 10:53:30.618;StatusBitLog;BAD_MNET bit changed to 0
28-02-2023 10:53:30.620;StatusBitLog;Status bitmask: 1000000001000000000000
28-02-2023 10:53:30.622;StatusBitLog;MRST = 0
28-02-2023 10:53:30.624;StatusBitLog;BTRC = 0
28-02-2023 10:53:30.626;StatusBitLog;ONOFF = 0
28-02-2023 10:53:30.628;StatusBitLog;DAC = 0
28-02-2023 10:53:30.630;StatusBitLog;XPS = 0
28-02-2023 10:53:30.631;StatusBitLog;SPS = 0
28-02-2023 10:53:30.633;StatusBitLog;INET = 0
28-02-2023 10:53:30.635;StatusBitLog;DMBE = 0
28-02-2023 10:53:30.637;StatusBitLog;RTM = 0
28-02-2023 10:53:30.639;StatusBitLog;LOG = 0
28-02-2023 10:53:30.640;StatusBitLog;NTP = 0
28-02-2023 10:53:30.642;StatusBitLog;BAT = 0
28-02-2023 10:53:30.644;StatusBitLog;DATA = 1
28-02-2023 10:53:30.646;StatusBitLog;CMODE = 0
28-02-2023 10:53:30.648;StatusBitLog;SIM = 0
28-02-2023 10:53:30.650;StatusBitLog;SYNC = 0
28-02-2023 10:53:30.652;StatusBitLog;RSU = 0
28-02-2023 10:53:30.654;StatusBitLog;DAC_JACK = 0
28-02-2023 10:53:30.656;StatusBitLog;PRF_JACK = 0
28-02-2023 10:53:30.659;StatusBitLog;DAC_NCSD = 0
28-02-2023 10:53:30.661;StatusBitLog;PRF_NCSD = 0
28-02-2023 10:53:30.662;StatusBitLog;AWM = 1
28-02-2023 10:53:30.664;StatusBitLog;BAD_MNET = 0
28-02-2023 10:53:30.666;StatusBitLog;LINEIN_JACK = 0
28-02-2023 10:53:30.668;StatusBitLog;DAC_SIGNAL = 0
28-02-2023 10:53:42.691;StatusBitLog;BAD_MNET bit changed to 1
28-02-2023 10:53:42.693;StatusBitLog;Status bitmask: 11000000001000000000000
28-02-2023 10:53:42.695;StatusBitLog;MRST = 0
28-02-2023 10:53:42.698;StatusBitLog;BTRC = 0
28-02-2023 10:53:42.700;StatusBitLog;ONOFF = 0
28-02-2023 10:53:42.702;StatusBitLog;DAC = 0
28-02-2023 10:53:42.704;StatusBitLog;XPS = 0
28-02-2023 10:53:42.705;StatusBitLog;SPS = 0
28-02-2023 10:53:42.707;StatusBitLog;INET = 0
28-02-2023 10:53:42.709;StatusBitLog;DMBE = 0
28-02-2023 10:53:42.712;StatusBitLog;RTM = 0
28-02-2023 10:53:42.713;StatusBitLog;LOG = 0
28-02-2023 10:53:42.716;StatusBitLog;NTP = 0
28-02-2023 10:53:42.718;StatusBitLog;BAT = 0
28-02-2023 10:53:42.720;StatusBitLog;DATA = 1
28-02-2023 10:53:42.722;StatusBitLog;CMODE = 0
28-02-2023 10:53:42.724;StatusBitLog;SIM = 0
28-02-2023 10:53:42.726;StatusBitLog;SYNC = 0
28-02-2023 10:53:42.735;StatusBitLog;RSU = 0
28-02-2023 10:53:42.737;StatusBitLog;DAC_JACK = 0
28-02-2023 10:53:42.739;StatusBitLog;PRF_JACK = 0
28-02-2023 10:53:42.741;StatusBitLog;DAC_NCSD = 0
28-02-2023 10:53:42.742;StatusBitLog;PRF_NCSD = 0
28-02-2023 10:53:42.744;StatusBitLog;AWM = 1
28-02-2023 10:53:42.746;StatusBitLog;BAD_MNET = 1
28-02-2023 10:53:42.749;StatusBitLog;LINEIN_JACK = 0
28-02-2023 10:53:42.751;StatusBitLog;DAC_SIGNAL = 0
28-02-2023 10:54:54.870;StatusBitLog;BAD_MNET bit changed to 0
28-02-2023 10:54:54.873;StatusBitLog;Status bitmask: 1000000001000000000000
28-02-2023 10:54:54.875;StatusBitLog;MRST = 0
28-02-2023 10:54:54.878;StatusBitLog;BTRC = 0
28-02-2023 10:54:54.881;StatusBitLog;ONOFF = 0
28-02-2023 10:54:54.883;StatusBitLog;DAC = 0
28-02-2023 10:54:54.885;StatusBitLog;XPS = 0
28-02-2023 10:54:54.887;StatusBitLog;SPS = 0
28-02-2023 10:54:54.890;StatusBitLog;INET = 0
28-02-2023 10:54:54.892;StatusBitLog;DMBE = 0
28-02-2023 10:54:54.894;StatusBitLog;RTM = 0
28-02-2023 10:54:54.896;StatusBitLog;LOG = 0
28-02-2023 10:54:54.899;StatusBitLog;NTP = 0
28-02-2023 10:54:54.900;StatusBitLog;BAT = 0
28-02-2023 10:54:54.902;StatusBitLog;DATA = 1
28-02-2023 10:54:54.904;StatusBitLog;CMODE = 0
28-02-2023 10:54:54.906;StatusBitLog;SIM = 0
28-02-2023 10:54:54.908;StatusBitLog;SYNC = 0
28-02-2023 10:54:54.910;StatusBitLog;RSU = 0
28-02-2023 10:54:54.911;StatusBitLog;DAC_JACK = 0
28-02-2023 10:54:54.913;StatusBitLog;PRF_JACK = 0
28-02-2023 10:54:54.916;StatusBitLog;DAC_NCSD = 0
28-02-2023 10:54:54.918;StatusBitLog;PRF_NCSD = 0
28-02-2023 10:54:54.920;StatusBitLog;AWM = 1
28-02-2023 10:54:54.922;StatusBitLog;BAD_MNET = 0
28-02-2023 10:54:54.924;StatusBitLog;LINEIN_JACK = 0
28-02-2023 10:54:54.925;StatusBitLog;DAC_SIGNAL = 0
28-02-2023 10:55:02.942;StatusBitLog;BAD_MNET bit changed to 1
28-02-2023 10:55:02.944;StatusBitLog;Status bitmask: 11000000001000000000000
28-02-2023 10:55:02.946;StatusBitLog;MRST = 0
28-02-2023 10:55:02.947;StatusBitLog;BTRC = 0
28-02-2023 10:55:02.949;StatusBitLog;ONOFF = 0
28-02-2023 10:55:02.951;StatusBitLog;DAC = 0
28-02-2023 10:55:02.953;StatusBitLog;XPS = 0
28-02-2023 10:55:02.955;StatusBitLog;SPS = 0
28-02-2023 10:55:02.957;StatusBitLog;INET = 0
28-02-2023 10:55:02.959;StatusBitLog;DMBE = 0
28-02-2023 10:55:02.961;StatusBitLog;RTM = 0
28-02-2023 10:55:02.963;StatusBitLog;LOG = 0
28-02-2023 10:55:02.965;StatusBitLog;NTP = 0
28-02-2023 10:55:02.966;StatusBitLog;BAT = 0
28-02-2023 10:55:02.969;StatusBitLog;DATA = 1
28-02-2023 10:55:02.970;StatusBitLog;CMODE = 0
28-02-2023 10:55:02.972;StatusBitLog;SIM = 0
28-02-2023 10:55:02.975;StatusBitLog;SYNC = 0
28-02-2023 10:55:02.977;StatusBitLog;RSU = 0
